1,"Participant 120","Inconsistant","Target 1 Raw Latency",1248,1451,1576,1872,1186,1840,1887,1232,1404,1357,1466,1045,1185,1591,1919,1794,1357,1623,2527,1794,1279,2355,1560,2324,1279,3026,1466,2715,1950,1513,2231,1591
1,"Participant 120","Inconsistant","Target 2 Raw Latency",1918,2839,1295,1264,1139,1622,3932,1638,1388,1420,1310,1373,1232,1232,1466,1794,1170,1388,1326,1716,1217,1841,2247,2012,2496,1529,1388,1856,1357,1669,1685,1575
1,"Participant 120","Inconsistant","Target 3 Raw Latency",1576,1528,2012,1544,1279,1310,1357,1388,1217,1045,1638,1545,1358,1373,3479,2138,1279,1919,1763,1576,1420,1529,1482,1279,1170,2309,1482,1669,1638,1232,1919,1560
1,"Participant 120","Inconsistant","Target 4 Raw Latency",1623,1966,2699,1466,1388,2605,2434,2449,1202,1638,1545,1498,1404,4337,1497,1794,1498,1263,1498,1560,1310,1544,2340,1622,1388,1310,1731,1544,1264,2605,2184,1450
1,"Participant 120","Inconsistant","Target 5 Raw Latency",1295,1529,1544,1763,2152,1591,1981,2543,1404,1295,1341,1295,1513,2745,1373,2933,1248,1310,1388,1341,1747,1810,1310,1466,1841,1498,1606,1264,1092,1326,1638,2527
1,"Participant 120","Inconsistant","Target 6 Raw Latency",1482,2293,1544,1217,1388,1622,1342,1436,1357,1217,1685,1576,1981,1373,1794,1763,1685,1482,1669,1419,2231,1467,1341,1606,1248,1279,1233,2184,1138,1591,1810,2808
1,"Participant 120","Inconsistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 120","Inconsistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 120","Inconsistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 120","Inconsistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 120","Inconsistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 120","Inconsistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 120","Inconsistant","Target 1 Accuracy","Correct","Correct","Correct",,"Correct",,"Correct",,"Correct","Correct",,"Correct","Correct","Correct","Correct",,,,"Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct",,"Correct",
1,"Participant 120","Inconsistant","Target 2 Accuracy","Wrong","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,,"Correct",,"Correct","Correct","Correct",,,"Correct",,"Correct","Correct","Wrong","Correct",,"Correct",,"Correct","Correct","Correct"
1,"Participant 120","Inconsistant","Target 3 Accuracy",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Wrong","Correct","Correct",,"Correct","Correct","Wrong",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 120","Inconsistant","Target 4 Accuracy",,,"Correct","Correct","Correct","Wrong","Correct",,"Correct","Correct","Correct",,"Correct",,"Correct",,,"Correct",,"Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct","Correct","Correct",
1,"Participant 120","Inconsistant","Target 5 Accuracy","Wrong",,"Correct","Correct",,"Correct",,"Correct","Correct","Correct",,"Correct","Correct","Wrong","Wrong","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct",,"Correct",,"Correct"
1,"Participant 120","Inconsistant","Target 6 Accuracy","Correct","Correct",,,"Correct","Correct","Correct",,,,"Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct",,"Correct","Correct",,"Correct","Correct","Correct",,,"Correct","Correct","Correct",
1,"Participant 120","Inconsistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 120","Inconsistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 120","Inconsistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 120","Inconsistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 120","Inconsistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 120","Inconsistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
