1,"Participant 170","Inconsistant","Target 1 Raw Latency",1404,1513,1139,1950,1029,1498,2075,1450,1685,1139,1451,3167,1528,1248,1326,1825,1108,1045,1123,1029,1107,2028,1404,1419,920,1810,1124,1482,1263,2386,2247,3182
1,"Participant 170","Inconsistant","Target 2 Raw Latency",3276,1856,1045,2013,1638,1341,1919,2043,1216,1186,1716,952,1341,2356,1607,1310,1606,1653,1294,2418,1310,1341,1092,1794,889,1716,1295,1732,1186,1076,1654,1216
1,"Participant 170","Inconsistant","Target 3 Raw Latency",1217,1841,1201,3260,2403,1420,1279,1170,983,1217,1107,1435,1202,1295,1264,2013,1248,2278,1123,2137,1872,1419,1217,1982,1311,1763,1919,1653,983,1623,1856,2278
1,"Participant 170","Inconsistant","Target 4 Raw Latency",1311,1217,1638,998,998,1529,2621,2137,1138,1264,1498,1357,1217,1981,1373,1482,3900,1700,2059,1934,1450,1482,1607,1373,1497,983,1232,1514,3619,5990,5194,1342
1,"Participant 170","Inconsistant","Target 5 Raw Latency",1825,1966,1341,3354,1124,1810,3682,1264,1498,2215,2012,1872,2637,1436,1482,4493,1622,2933,2808,1794,1217,4009,1311,2761,1217,1654,1217,3417,1700,4337,1294,1763
1,"Participant 170","Inconsistant","Target 6 Raw Latency",1700,2059,1388,1903,2340,1497,1825,3026,1326,3213,1341,1981,1108,1700,1685,2153,920,1264,2044,1264,1794,2153,1388,2371,1155,3073,1498,2090,2995,1482,3978,3370
1,"Participant 170","Inconsistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 170","Inconsistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 170","Inconsistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 170","Inconsistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 170","Inconsistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 170","Inconsistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 170","Inconsistant","Target 1 Accuracy","Wrong",,"Correct",,,"Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct",,,"Correct","Correct","Correct"
1,"Participant 170","Inconsistant","Target 2 Accuracy","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct",,"Correct",,"Wrong","Correct","Correct",,,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct"
1,"Participant 170","Inconsistant","Target 3 Accuracy",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct","Correct",,,"Correct",,"Correct",,"Correct","Correct",,,"Correct","Correct","Correct","Correct","Correct","Correct",
1,"Participant 170","Inconsistant","Target 4 Accuracy","Correct","Correct",,"Wrong","Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct",,"Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct","Wrong",
1,"Participant 170","Inconsistant","Target 5 Accuracy","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct",,,"Correct","Correct",,"Correct",,"Correct",,,"Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 170","Inconsistant","Target 6 Accuracy","Correct","Correct",,"Correct",,"Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct",,"Correct",,"Correct"
1,"Participant 170","Inconsistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 170","Inconsistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 170","Inconsistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 170","Inconsistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 170","Inconsistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 170","Inconsistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
