1,"Participant 195","Inconsistant","Target 1 Raw Latency",1950,1560,2137,1404,1264,2418,1654,1436,889,1794,1264,1592,1497,1498,1233,2387,999,1716,1950,1092,1388,1684,2948,1825,1170,1092,1903,1154,1279,1950,1216,1170
1,"Participant 195","Inconsistant","Target 2 Raw Latency",2246,1076,2699,1825,983,3338,2496,1154,1014,982,1202,1139,1498,1513,1435,1107,1295,2324,983,1342,2605,1716,2137,1654,1014,1856,1124,1466,1529,1217,1388,1233
1,"Participant 195","Inconsistant","Target 3 Raw Latency",3073,1139,1217,2044,1435,1311,2433,1233,1311,1856,2871,1404,1513,2122,1701,1669,1170,1108,1451,983,1779,1451,1326,2730,1030,1108,1357,1170,1872,1451,1466,1202
1,"Participant 195","Inconsistant","Target 4 Raw Latency",1435,1934,1607,1497,1498,2449,2340,2995,967,1466,1185,1420,1575,3073,2153,1217,1030,1216,1638,1435,1294,1311,2668,2465,1123,1279,1326,1077,1373,1076,1856,1700
1,"Participant 195","Inconsistant","Target 5 Raw Latency",1264,3541,1435,1061,1373,1154,3261,1903,2184,1029,1216,1170,1794,1950,1904,1623,1529,1295,2153,1622,4352,2137,1997,2090,1060,1575,1358,1014,1014,1903,1701,1108
1,"Participant 195","Inconsistant","Target 6 Raw Latency",1700,1965,1404,967,6459,3088,1872,3183,983,921,1295,1357,1029,1404,2340,1872,1060,998,2043,1732,1654,1560,2013,1513,1372,1030,1310,1295,1248,1670,1856,1232
1,"Participant 195","Inconsistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 195","Inconsistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 195","Inconsistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 195","Inconsistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 195","Inconsistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 195","Inconsistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 195","Inconsistant","Target 1 Accuracy",,"Correct","Correct","Correct","Correct",,,"Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct",,,"Correct","Correct","Correct","Correct",,,"Correct"
1,"Participant 195","Inconsistant","Target 2 Accuracy","Correct",,"Correct",,"Correct","Correct","Wrong","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Wrong","Correct",,"Correct",,"Correct","Correct","Correct","Correct"
1,"Participant 195","Inconsistant","Target 3 Accuracy","Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct","Correct",
1,"Participant 195","Inconsistant","Target 4 Accuracy","Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Wrong",,"Correct","Correct","Correct","Correct","Wrong","Correct",,"Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct"
1,"Participant 195","Inconsistant","Target 5 Accuracy","Correct","Correct",,"Wrong",,"Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct",
1,"Participant 195","Inconsistant","Target 6 Accuracy","Correct",,"Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct",,"Correct"
1,"Participant 195","Inconsistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 195","Inconsistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 195","Inconsistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 195","Inconsistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 195","Inconsistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 195","Inconsistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
