1,"Participant 135","Consistant","Target 1 Raw Latency",2013,1498,1622,1342,1108,2012,2044,1294,1373,2028,1731,1778,1170,1825,1264,1279,1061,3635,1061,1077,2371,2511,1311,1248,1232,1451,1248,1139,1092,1139,1154,1404
1,"Participant 135","Consistant","Target 2 Raw Latency",999,2121,1264,1326,889,1404,1123,1700,1279,1607,1248,1014,1217,1264,2153,1451,1373,1669,2044,2590,1545,3011,1591,1685,780,1622,1310,1342,1170,1857,2855,1701
1,"Participant 135","Consistant","Target 3 Raw Latency",1107,1373,2028,1513,1185,2355,1451,1185,1326,1498,1341,1264,1404,1450,1419,2356,1045,1513,1310,1809,1950,1388,1560,1451,1560,1997,1264,1342,1279,1841,1373,1607
1,"Participant 135","Consistant","Target 4 Raw Latency",1747,1310,1170,1545,1248,1841,1498,1217,1045,1357,1311,1077,998,2012,1482,1685,827,2855,1357,1107,1155,1622,1217,6411,1232,1014,920,2496,1701,3011,1186,1545
1,"Participant 135","Consistant","Target 5 Raw Latency",1997,2152,1388,1248,1092,921,1435,1358,1373,1528,1373,1420,1139,2558,1653,1872,1779,1139,2012,827,1186,2450,1357,2512,1076,1357,1108,1436,1030,1732,1420,4914
1,"Participant 135","Consistant","Target 6 Raw Latency",1794,1217,1638,2433,998,1934,1342,1170,1092,2449,1466,1513,2215,1357,1107,2636,1201,1263,2714,1154,1186,1903,1342,1560,1107,1217,2106,1451,1280,1763,1669,1014
1,"Participant 135","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 135","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 135","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 135","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 135","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 135","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 135","Consistant","Target 1 Accuracy",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct",,"Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct"
1,"Participant 135","Consistant","Target 2 Accuracy","Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct",,"Correct","Correct"
1,"Participant 135","Consistant","Target 3 Accuracy","Wrong",,"Correct","Correct","Correct",,,"Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct",,,"Correct",,"Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct",,,"Correct"
1,"Participant 135","Consistant","Target 4 Accuracy","Correct",,"Correct",,"Correct","Correct",,"Correct",,,"Correct","Correct","Correct",,"Correct","Correct","Correct",,"Wrong",,,"Wrong","Correct","Correct","Correct",,"Correct",,"Wrong","Correct",,"Correct"
1,"Participant 135","Consistant","Target 5 Accuracy",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 135","Consistant","Target 6 Accuracy",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct"
1,"Participant 135","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 135","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 135","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 135","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 135","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 135","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
