1,"Participant 92","Consistant","Target 1 Raw Latency",3260,2246,1778,8066,1467,2122,3214,1981,1232,1950,1388,1545,2121,1232,1373,1310,1263,1934,1466,1669,1638,1684,1373,2387,1201,1061,1108,1732,1279,1872,1545,1373
1,"Participant 92","Consistant","Target 2 Raw Latency",1606,5476,1419,1997,2464,1592,3479,2044,1217,1388,1903,1248,1232,1840,1654,1794,1217,1778,1482,1435,1451,1342,1326,1466,1107,1342,1700,1575,1388,1653,2059,1170
1,"Participant 92","Consistant","Target 3 Raw Latency",1467,2543,2153,1966,2090,2668,1701,1981,1248,2137,1545,1372,1606,1888,1341,1700,1935,1638,1529,1248,1575,1154,1762,1217,1451,1373,2199,1232,1544,1155,1716,1373
1,"Participant 92","Consistant","Target 4 Raw Latency",1420,1763,1856,3728,1513,2824,1965,1716,1451,1202,1279,2434,1685,1981,1342,2246,1357,2012,1279,1263,1404,2168,1419,1622,1029,1872,1279,1731,1233,2590,1513,1732
1,"Participant 92","Consistant","Target 5 Raw Latency",1186,1513,1872,2277,1685,1716,2137,1763,1233,1934,1092,2184,1888,2528,1342,1576,1201,1436,1919,1451,1326,1716,1701,1341,1248,999,1248,2262,1685,2060,1295,3198
1,"Participant 92","Consistant","Target 6 Raw Latency",1357,1545,1529,1872,1857,1357,1607,1748,1310,2262,1731,1341,3058,2293,1654,2512,1232,1451,1326,2246,1326,1935,1185,1466,1046,1232,1201,1139,1092,1872,1825,1264
1,"Participant 92","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 92","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 92","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 92","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 92","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 92","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 92","Consistant","Target 1 Accuracy","Correct","Correct","Correct","Wrong","Correct",,"Correct","Correct","Correct",,"Correct",,"Correct",,"Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct","Correct","Correct",,"Correct","Correct"
1,"Participant 92","Consistant","Target 2 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct","Correct",,,,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct"
1,"Participant 92","Consistant","Target 3 Accuracy","Correct","Correct","Correct","Correct",,"Wrong","Correct","Correct","Correct","Correct","Correct","Correct",,"Wrong","Correct","Correct","Correct",,,"Wrong","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct"
1,"Participant 92","Consistant","Target 4 Accuracy","Correct","Correct","Correct",,,,"Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct",,,"Correct","Correct","Correct","Correct",,,,"Correct","Correct"
1,"Participant 92","Consistant","Target 5 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Wrong","Correct",,"Wrong",,"Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct"
1,"Participant 92","Consistant","Target 6 Accuracy","Correct","Correct",,"Correct","Correct","Correct",,,"Correct",,"Correct","Wrong","Correct","Correct","Correct",,"Correct","Correct",,"Correct",,"Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct",,
1,"Participant 92","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 92","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 92","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 92","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 92","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 92","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
