1,"Participant 122","Consistant","Target 1 Raw Latency",1700,2730,1935,2356,1918,2184,2247,1654,1139,1514,1373,1482,1295,1623,1498,1513,1841,1373,1154,1451,1280,2231,1435,1233,982,1263,1326,1388,1201,2075,1263,2325
1,"Participant 122","Consistant","Target 2 Raw Latency",1887,2216,1825,1669,1654,1653,1950,1825,1233,1279,1295,1295,1731,1279,1310,1607,1045,1108,1467,1529,1107,1373,1264,1123,1123,1513,1139,1124,1326,1139,2293,1155
1,"Participant 122","Consistant","Target 3 Raw Latency",2247,1482,2090,1996,1357,2637,1638,3057,1217,1685,1185,1357,1248,2340,1622,1623,1123,1357,1185,1232,1155,1342,2527,1248,999,1498,1341,1139,1123,1279,1451,1107
1,"Participant 122","Consistant","Target 4 Raw Latency",1591,1701,1887,2637,1763,1545,1638,3042,1138,1342,1294,1311,1528,1638,1513,1311,1060,1264,2590,1076,1373,2356,1544,3058,1545,1092,1155,1747,1248,1576,1201,1872
1,"Participant 122","Consistant","Target 5 Raw Latency",1950,2060,1934,1934,1155,1388,4602,1575,1092,1326,1404,1701,1903,1996,1622,1451,1029,999,1217,1216,2558,1451,1404,3604,1232,1124,1263,1934,1217,1482,2012,1841
1,"Participant 122","Consistant","Target 6 Raw Latency",2090,1669,2824,2605,1389,1716,3448,1482,1092,1467,1232,1311,1202,1248,1404,1388,1108,2605,1311,1014,1826,1731,1638,1263,1108,1450,1373,1342,1232,1514,1513,1404
1,"Participant 122","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 122","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 122","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 122","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 122","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 122","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 122","Consistant","Target 1 Accuracy","Correct",,,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct","Correct","Correct"
1,"Participant 122","Consistant","Target 2 Accuracy",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,,"Wrong",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 122","Consistant","Target 3 Accuracy",,"Correct",,"Correct","Correct",,"Correct",,,"Correct","Correct",,"Correct","Correct",,"Correct",,"Correct","Correct",,"Correct","Correct","Correct",,,"Correct",,"Correct","Correct",,"Correct",
1,"Participant 122","Consistant","Target 4 Accuracy","Correct","Correct","Correct",,"Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Wrong",,"Correct",,"Correct","Correct","Correct",,"Correct","Correct",,"Correct"
1,"Participant 122","Consistant","Target 5 Accuracy","Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",
1,"Participant 122","Consistant","Target 6 Accuracy","Correct","Correct","Correct",,"Correct","Correct",,"Wrong","Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct",,,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct"
1,"Participant 122","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 122","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 122","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 122","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 122","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 122","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
