1,"Participant 127","Consistant","Target 1 Raw Latency",2121,1669,1950,2543,2137,2574,2418,1435,1294,1498,1669,1466,1794,1514,2824,1435,1232,1310,1466,2152,1248,1061,1420,1638,1154,1544,1732,1825,1201,3620,2043,1404
1,"Participant 127","Consistant","Target 2 Raw Latency",6443,1482,1981,1420,1482,2325,2028,2356,1420,1404,1435,1279,1264,1514,1981,1732,2512,1779,1747,1513,1498,1575,1918,1389,1077,1591,1201,1420,2293,1857,1388,1778
1,"Participant 127","Consistant","Target 3 Raw Latency",2106,1778,1482,1357,1919,1904,1591,1591,1279,1388,1794,1748,1388,1092,1560,1404,1372,3541,1716,1903,1622,1934,1264,1092,1232,1342,1622,1357,1669,1638,1872,1435
1,"Participant 127","Consistant","Target 4 Raw Latency",1544,3152,1451,1810,2044,2387,1888,2028,1466,1357,1139,1358,1045,1311,3011,1373,1030,1981,1872,1669,1466,1669,1435,2418,1202,1794,1607,1076,2683,2996,1685,4197
1,"Participant 127","Consistant","Target 5 Raw Latency",2278,1560,1435,1201,1545,2106,1467,1966,1170,1295,1731,1404,1748,2059,1638,1357,2340,2558,2231,1482,1248,1872,1342,2855,1560,1388,1404,1544,1451,2153,1404,1264
1,"Participant 127","Consistant","Target 6 Raw Latency",2200,2777,1388,1965,1545,1872,1794,1513,1123,1513,1279,1201,1857,2387,3432,1575,1279,2511,1888,1966,1420,1763,998,2090,1840,1295,4633,1388,1841,1155,1840,4399
1,"Participant 127","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 127","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 127","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 127","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 127","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 127","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 127","Consistant","Target 1 Accuracy","Correct",,,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Wrong",,"Correct","Correct","Correct",,"Correct","Correct",,,"Correct",,"Correct","Correct","Correct"
1,"Participant 127","Consistant","Target 2 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Wrong",,"Correct","Correct",,"Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct",,"Correct","Correct",,"Wrong","Correct","Correct","Correct","Correct","Correct","Wrong",
1,"Participant 127","Consistant","Target 3 Accuracy",,"Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct",,"Wrong","Correct",,"Correct",,"Correct","Correct"
1,"Participant 127","Consistant","Target 4 Accuracy",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct",,"Correct",,"Correct","Correct",,"Wrong",,"Correct","Correct","Correct",,"Wrong","Correct","Correct"
1,"Participant 127","Consistant","Target 5 Accuracy","Correct",,"Correct",,"Correct",,,"Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct",,"Correct","Correct",,"Correct",,,"Correct","Correct",,"Correct",,"Correct",,,"Correct"
1,"Participant 127","Consistant","Target 6 Accuracy",,"Wrong",,"Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct",,,,"Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct",
1,"Participant 127","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 127","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 127","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 127","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 127","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 127","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
