1,"Participant 12","Consistant","Target 1 Raw Latency",982,1139,967,983,2059,1279,921,1435,858,1014,1529,1077,905,1092,936,1107,1108,1014,1124,1014,1014,1185,1107,967,952,1123,1014,936,1263,983,1030,1202
1,"Participant 12","Consistant","Target 2 Raw Latency",1108,1092,1076,1123,1046,1279,1810,1061,1076,999,1014,983,1124,2449,1045,1108,780,843,1155,936,905,998,890,920,967,1575,936,890,1045,1045,1061,1357
1,"Participant 12","Consistant","Target 3 Raw Latency",1341,1014,1186,936,936,1202,890,1123,999,1046,999,1030,1014,967,1202,1045,826,1170,1061,1186,1014,983,858,1139,811,968,1233,1264,889,1030,936,983
1,"Participant 12","Consistant","Target 4 Raw Latency",936,1701,920,998,1077,1498,983,1092,1357,967,1061,967,3681,1279,983,967,827,1389,858,936,920,998,1498,1326,952,1061,1108,1030,904,983,1014,1045
1,"Participant 12","Consistant","Target 5 Raw Latency",951,1279,1341,968,1263,1279,1076,1030,1014,1060,1061,1030,1108,1061,952,1061,983,905,1170,983,1248,1295,936,967,780,1841,1014,890,921,1077,968,982
1,"Participant 12","Consistant","Target 6 Raw Latency",842,983,1466,1263,1014,1014,982,1061,920,1092,1077,1404,1045,1934,1014,983,983,936,998,1030,1389,905,1295,1139,952,1123,968,936,983,1076,1061,920
1,"Participant 12","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 12","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 12","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 12","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 12","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 12","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 12","Consistant","Target 1 Accuracy","Correct",,"Correct","Correct",,"Correct",,"Correct",,"Correct",,"Correct",,"Correct","Correct",,,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct",,"Correct"
1,"Participant 12","Consistant","Target 2 Accuracy","Correct",,"Correct","Correct","Correct","Correct","Correct",,,,"Correct","Correct","Correct",,"Correct","Correct","Correct",,,"Correct",,"Correct",,"Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",
1,"Participant 12","Consistant","Target 3 Accuracy","Correct","Correct","Correct","Correct","Wrong",,"Correct","Correct","Correct","Correct","Wrong","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct"
1,"Participant 12","Consistant","Target 4 Accuracy","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct"
1,"Participant 12","Consistant","Target 5 Accuracy","Correct","Correct",,"Wrong",,"Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct",,"Correct",,"Correct","Correct",,"Correct",,"Correct","Correct","Correct"
1,"Participant 12","Consistant","Target 6 Accuracy","Correct","Correct",,"Correct","Correct",,"Correct",,"Correct","Correct","Correct",,"Correct","Wrong","Correct",,,"Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct",,"Correct",
1,"Participant 12","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 12","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 12","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 12","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 12","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 12","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
