1,"Participant 37","Inconsistant","Target 1 Raw Latency",967,1435,2480,1372,983,11466,5288,1077,1638,1201,2371,1326,1170,1809,1420,1794,1154,2278,1248,1685,1139,2558,1420,1139,1841,1419,1591,1810,1451,1950,1638,1388
1,"Participant 37","Inconsistant","Target 2 Raw Latency",1186,3588,1357,1232,1310,1685,1248,1809,951,1264,1638,1248,1467,1451,1310,1216,983,2512,1560,1498,1029,1404,1482,1263,1092,4883,1872,5226,1030,1029,1357,1076
1,"Participant 37","Inconsistant","Target 3 Raw Latency",1264,1513,1450,1201,2777,2355,1794,2761,1154,1154,1263,2168,1560,2761,1280,3229,1794,3994,2278,1779,1342,1389,1264,2730,1154,1529,1607,1435,1451,1092,920,1232
1,"Participant 37","Inconsistant","Target 4 Raw Latency",1622,1264,3728,1747,998,1638,1155,1529,2839,1045,1154,1186,1529,1794,2355,1201,1217,1404,5398,4399,1560,1248,1263,1139,998,2792,1763,1856,1045,1731,968,1825
1,"Participant 37","Inconsistant","Target 5 Raw Latency",1076,1482,1232,3682,1638,1684,889,1451,1108,4976,1279,1669,1857,2481,1451,1997,967,9095,5460,1513,1591,1279,1404,1436,1435,1326,1997,1248,1279,1076,1638,2590
1,"Participant 37","Inconsistant","Target 6 Raw Latency",967,1185,1373,2309,1997,1809,2575,1357,1108,1030,1575,1419,2216,1310,2496,1498,1326,2012,1263,1201,1279,1326,1248,1357,1217,1653,1794,1326,1155,1373,1934,1576
1,"Participant 37","Inconsistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 37","Inconsistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 37","Inconsistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 37","Inconsistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 37","Inconsistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 37","Inconsistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 37","Inconsistant","Target 1 Accuracy","Correct",,"Correct",,"Correct","Wrong","Correct","Wrong","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct",,,,"Correct","Correct","Wrong","Correct",,"Correct",,"Correct","Correct","Correct","Correct"
1,"Participant 37","Inconsistant","Target 2 Accuracy","Correct","Correct",,,"Correct","Correct",,,,,"Correct","Correct",,,"Correct","Correct","Correct",,"Correct","Wrong","Correct","Correct","Correct",,"Correct","Correct",,,"Correct","Correct",,
1,"Participant 37","Inconsistant","Target 3 Accuracy","Correct","Correct",,"Correct","Correct",,"Correct","Correct",,"Correct","Correct",,,"Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct"
1,"Participant 37","Inconsistant","Target 4 Accuracy","Correct",,,"Correct",,,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,,"Correct",,,"Correct","Correct"
1,"Participant 37","Inconsistant","Target 5 Accuracy",,"Correct","Correct","Wrong","Correct","Correct","Correct",,,"Correct","Correct",,"Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",
1,"Participant 37","Inconsistant","Target 6 Accuracy",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct",,,,"Correct","Wrong","Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 37","Inconsistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 37","Inconsistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 37","Inconsistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 37","Inconsistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 37","Inconsistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 37","Inconsistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
