1,"Participant 7","Consistant","Target 1 Raw Latency",1826,4555,3728,1872,1436,3370,2668,1560,1123,3478,1139,1514,2387,4243,1638,1498,3136,4852,1670,3947,1467,2512,3962,1545,1482,2059,1170,2137,998,1778,1497,1575
1,"Participant 7","Consistant","Target 2 Raw Latency",2184,2886,2621,1264,999,1358,4899,1607,2730,5741,3853,1373,4306,1779,2247,3105,1545,4368,2496,2309,2621,2153,1638,4352,2153,2356,1482,1294,1404,2543,1498,1919
1,"Participant 7","Consistant","Target 3 Raw Latency",1903,4415,3369,3448,1389,3339,1950,1575,2481,3011,1451,1498,1778,4820,4960,2278,1716,2699,1778,1217,1856,2761,2683,3339,1233,2246,3322,1528,2621,1560,1326,5382
1,"Participant 7","Consistant","Target 4 Raw Latency",1264,1451,1965,1716,2730,1810,2184,1919,1264,1997,3136,3073,1077,1841,1497,1467,1529,1591,1653,3478,2230,1794,1544,1888,4040,1280,2371,1295,1950,3229,1622,1762
1,"Participant 7","Consistant","Target 5 Raw Latency",1654,1514,1529,1701,4337,2527,4009,1997,983,1965,1389,2215,999,7847,1935,1124,1326,1232,1061,3463,1373,4461,1778,1342,999,1872,2402,2153,1872,2059,1498,2293
1,"Participant 7","Consistant","Target 6 Raw Latency",1529,4930,2574,1404,1419,2184,1653,796,1357,1888,1123,4337,2184,2152,3135,6849,1575,3151,5289,780,1326,1701,1155,1123,3510,2684,2309,1529,3853,1248,1326,1061
1,"Participant 7","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 7","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 7","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 7","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 7","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 7","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 7","Consistant","Target 1 Accuracy","Correct","Correct","Correct",,"Correct",,,"Correct","Correct",,,"Correct","Correct",,"Wrong","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct",,,"Correct"
1,"Participant 7","Consistant","Target 2 Accuracy",,"Correct","Correct","Correct",,,"Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct","Wrong","Correct",,"Correct",,,"Correct","Correct","Correct",,"Correct","Correct","Correct",,,"Correct","Correct"
1,"Participant 7","Consistant","Target 3 Accuracy","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct","Correct",
1,"Participant 7","Consistant","Target 4 Accuracy","Correct",,,"Correct","Correct","Correct",,,,,"Correct","Wrong","Correct","Correct",,"Correct","Correct",,,"Correct","Correct","Correct",,"Correct","Correct",,,"Correct","Correct","Correct",,
1,"Participant 7","Consistant","Target 5 Accuracy","Correct","Correct",,"Correct","Correct","Correct","Correct",,,"Correct","Correct","Wrong",,"Wrong",,"Wrong","Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",
1,"Participant 7","Consistant","Target 6 Accuracy","Correct","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct",,"Correct","Correct",,"Correct","Correct","Correct","Correct","Wrong",,"Correct",,"Correct","Wrong"
1,"Participant 7","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 7","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 7","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 7","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 7","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 7","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
