1,"Participant 5","Consistant","Target 1 Raw Latency",1155,2043,1279,2511,1326,2121,1809,1794,1155,1450,1856,1248,2823,1435,1170,1919,1107,2309,1264,1622,983,1700,1186,1825,889,1654,1217,1404,1185,2247,3230,1794
1,"Participant 5","Consistant","Target 2 Raw Latency",1154,1217,1575,1607,2106,2246,3776,1295,921,3510,1263,983,1092,1716,1575,1450,1154,1841,1420,1982,1046,1607,1170,3152,1997,1576,1311,1404,1248,2122,1732,1950
1,"Participant 5","Consistant","Target 3 Raw Latency",1029,1076,1154,1248,1997,2387,1560,1591,1092,1357,1076,1279,1466,1310,1779,1482,1107,2496,1404,1108,1123,1622,1513,1342,1030,1233,1061,1435,1451,1513,3339,1779
1,"Participant 5","Consistant","Target 4 Raw Latency",1061,1669,1404,1716,1045,1607,1014,1326,983,1186,1357,1575,1014,1622,1154,2699,1794,1154,1263,1326,1747,2449,1638,1138,1076,2340,1497,1233,1513,1544,2184,1373
1,"Participant 5","Consistant","Target 5 Raw Latency",1030,1061,1528,1388,2387,1966,2543,2511,1076,967,1326,1389,1514,1700,2823,1217,1154,1794,1388,1965,1310,1654,1326,1326,1170,1638,1201,1279,1202,1716,1529,2684
1,"Participant 5","Consistant","Target 6 Raw Latency",1030,1419,1888,1232,1918,1451,2948,1342,1326,1061,1372,1295,1451,2075,2683,4587,951,1294,1466,1420,1466,2169,2137,1997,1170,1888,2340,1389,1217,1747,1357,1623
1,"Participant 5","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 5","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 5","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 5","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 5","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 5","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 5","Consistant","Target 1 Accuracy",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct",,,"Correct",,"Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct",,,,"Correct","Correct","Correct","Correct","Correct","Correct",
1,"Participant 5","Consistant","Target 2 Accuracy",,,"Correct","Correct",,"Correct",,"Correct",,"Correct","Correct",,,,"Wrong","Correct","Correct","Correct","Correct",,,"Correct","Correct","Correct",,,"Correct","Correct",,"Wrong",,"Correct"
1,"Participant 5","Consistant","Target 3 Accuracy","Correct","Correct",,,"Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct",,,"Correct","Correct",,"Correct"
1,"Participant 5","Consistant","Target 4 Accuracy","Correct","Correct",,"Correct","Correct","Correct","Correct",,"Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Correct","Correct","Correct",,"Correct","Correct","Correct","Wrong",
1,"Participant 5","Consistant","Target 5 Accuracy","Correct","Correct",,"Correct",,"Correct","Correct","Correct","Correct",,,"Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct","Wrong",,"Correct","Correct","Correct","Correct",,"Correct",,"Correct","Correct","Wrong"
1,"Participant 5","Consistant","Target 6 Accuracy","Correct",,"Correct",,"Wrong",,"Correct","Correct","Correct","Correct","Correct",,"Correct","Correct",,,"Correct",,"Correct","Correct","Correct","Correct","Correct",,"Correct",,"Correct",,"Correct",,"Correct","Correct"
1,"Participant 5","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 5","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 5","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 5","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 5","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 5","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
